id,address,balance,updatedAt
0x8706166b0586d5233a3a73845184ba00f5ade6e3,0x8706166b0586d5233a3a73845184ba00f5ade6e3,252500000000000000000,1678046732
0x4f95cd8ca08c02f4b9fee3318e1f10577d994a19,0x4f95cd8ca08c02f4b9fee3318e1f10577d994a19,817900000000000000000,1678046708
0xbfcb997c1ccae15aa99543213d6958c2abb03253,0xbfcb997c1ccae15aa99543213d6958c2abb03253,440833930734384983868,1678045444
0x2fa2ade9f06e1ea83dceb57850ca87c407ea122c,0x2fa2ade9f06e1ea83dceb57850ca87c407ea122c,0,1678045076
0xbcaa43bc67de8e2bd59a2535e6b42e223eff1559,0xbcaa43bc67de8e2bd59a2535e6b42e223eff1559,350000000000000000,1678045036
0x0dfaa0d800208ba9accac184de2569135e98f96b,0x0dfaa0d800208ba9accac184de2569135e98f96b,5908906875590000000000,1678043830
0x9c207d92d0406d702f461e6c1496e3345ec8fedb,0x9c207d92d0406d702f461e6c1496e3345ec8fedb,0,1678043309
0x434dce686d450e3825fa563a44e473420b317fdc,0x434dce686d450e3825fa563a44e473420b317fdc,0,1678043053
0xded1f48d291ac28422d6df16e2f9dd9bbfd72441,0xded1f48d291ac28422d6df16e2f9dd9bbfd72441,0,1678042759
0x2923fcc153ff85da74715e1189031935fb3ec353,0x2923fcc153ff85da74715e1189031935fb3ec353,0,1678042673
0x591abcce37b5d36cc2c8ca8498279e7517025172,0x591abcce37b5d36cc2c8ca8498279e7517025172,0,1678042060
0xc74963f8f08d0d4bdad2032cae23b67e50e7f43d,0xc74963f8f08d0d4bdad2032cae23b67e50e7f43d,0,1678041970
0xb0c4b4276c598b0f2d702d7ba949f38439ef9829,0xb0c4b4276c598b0f2d702d7ba949f38439ef9829,0,1678041852
0x15ce0b65fbf90785189cc02f232122e71eace13b,0x15ce0b65fbf90785189cc02f232122e71eace13b,0,1678041726
0xcb9981fa8373fba4d2afbe55e2f794b28bd35273,0xcb9981fa8373fba4d2afbe55e2f794b28bd35273,0,1678041612
0x43e00a99c8fa52b5809b5ec5badad1c00f873dee,0x43e00a99c8fa52b5809b5ec5badad1c00f873dee,0,1678041472
0xc5ee15091b3cdd6566828876b6ac70ed7e410f72,0xc5ee15091b3cdd6566828876b6ac70ed7e410f72,0,1678041306
0x99810ff7d9788374340c3d36d840df2732505552,0x99810ff7d9788374340c3d36d840df2732505552,0,1678041200
0xbadb73d0f9d39afde81933706bd28b9aeae90929,0xbadb73d0f9d39afde81933706bd28b9aeae90929,0,1678041124
0x6d717b7c1e829a83224efcdc3d63e24103dafdd8,0x6d717b7c1e829a83224efcdc3d63e24103dafdd8,0,1678040874
0x5e12ee77b84cea1e3b0613aace13419e03cfe6be,0x5e12ee77b84cea1e3b0613aace13419e03cfe6be,0,1678040868
0x9e538122343a98a8b76d4635ab16913a9565489c,0x9e538122343a98a8b76d4635ab16913a9565489c,0,1678040744
0x65ede3e14ba76b79b93e297f92c1a46c63231caf,0x65ede3e14ba76b79b93e297f92c1a46c63231caf,0,1678040644
0x7a2c7fab0e3d3c05749441fb30ce0eadf8b3e089,0x7a2c7fab0e3d3c05749441fb30ce0eadf8b3e089,0,1678040634
0xb6181729bf23beb1166b3366ac04f1dbe43c4a13,0xb6181729bf23beb1166b3366ac04f1dbe43c4a13,0,1678040492
0x024a0ebb384bc2e9eafbe40d9541a204dca43f7c,0x024a0ebb384bc2e9eafbe40d9541a204dca43f7c,0,1678040376
0x4c54331cc216bedcb057f58c21bf82b7064f6ad9,0x4c54331cc216bedcb057f58c21bf82b7064f6ad9,0,1678040272
0x379363098fae7140e110bd23f1d2ef5a42ebc4e3,0x379363098fae7140e110bd23f1d2ef5a42ebc4e3,197500000000000000000,1678039536
0xf934029e98ad9b0a6fee811bde2e1104a6586fcf,0xf934029e98ad9b0a6fee811bde2e1104a6586fcf,1023000000000000000000,1678039508
0xcc6cc0e657b46318ac259f9fbd0cb5b6d933b792,0xcc6cc0e657b46318ac259f9fbd0cb5b6d933b792,6460000000000000000000,1678037477
0x603912402380a0b96690a73abadb6635e634bed4,0x603912402380a0b96690a73abadb6635e634bed4,0,1678037477
0xc6a21d307c13b14251172e1e28018d1b4fb72185,0xc6a21d307c13b14251172e1e28018d1b4fb72185,0,1678036531
0x3dd08f5fbfd7f905cdcad0c64f6ad887e217a78b,0x3dd08f5fbfd7f905cdcad0c64f6ad887e217a78b,2575638979260000000000,1678036529
0x3405793146a3a433d1b086589260414a646cf3eb,0x3405793146a3a433d1b086589260414a646cf3eb,1279199999990000000000,1678036077
0xb2ce6a7f48f4957b9d47e6f137f8b752e8e9d041,0xb2ce6a7f48f4957b9d47e6f137f8b752e8e9d041,562400000000000000000,1678036049
0x7fe7818ab0d12f5f6460eb8ed4d0ff1bea6e84df,0x7fe7818ab0d12f5f6460eb8ed4d0ff1bea6e84df,251300000000000000000,1678036021
0x1313b140b2daf979258ec729eb0e842cc69926ec,0x1313b140b2daf979258ec729eb0e842cc69926ec,0,1678036013
0x881d8a2372bb106be25318a06f66e5822b37be54,0x881d8a2372bb106be25318a06f66e5822b37be54,1112699999990000000000,1678035991
0xf50a786295b67007a4c522defb545e47fd879dcd,0xf50a786295b67007a4c522defb545e47fd879dcd,998500000000000000000,1678035963
0xc0d952e1662dacf6bcc41ea1d16f9692865cce60,0xc0d952e1662dacf6bcc41ea1d16f9692865cce60,1302100000000000000000,1678035935
0x35500d3a86961d29086dc0c5b9934e5b8d39e315,0x35500d3a86961d29086dc0c5b9934e5b8d39e315,0,1678035911
0xb84ad34f8b664a2242e882f240da82f4bf8f261a,0xb84ad34f8b664a2242e882f240da82f4bf8f261a,376400000000000000000,1678035909
0x5ad615115c715124f49794badac26a27b4d15625,0x5ad615115c715124f49794badac26a27b4d15625,225000000000000000000,1678034999
0x18e951b4721086faed4549c45bb62de9b120ae29,0x18e951b4721086faed4549c45bb62de9b120ae29,2716398313599263623981,1678034567
0xd7e9f0fd63d5a11f13a772f20dec5ed516b3209a,0xd7e9f0fd63d5a11f13a772f20dec5ed516b3209a,0,1678034513
0x9f71dff2830ac27f8ca5cb71126d66165f027472,0x9f71dff2830ac27f8ca5cb71126d66165f027472,0,1678034295
0xb4acc0df7c2faa6afdfb7ac99ec45cd3605dd6fa,0xb4acc0df7c2faa6afdfb7ac99ec45cd3605dd6fa,46573882037472367744122,1678033975
0x004dbd174989dcb215f7827eeb7f885897d8bf29,0x004dbd174989dcb215f7827eeb7f885897d8bf29,0,1678033678
0x5d181d7fc91a818d663c5c4cfb21d40e64e87a02,0x5d181d7fc91a818d663c5c4cfb21d40e64e87a02,0,1678033110
0xd799ab79e5fa3c9bda775d2c25e95c28a8be384b,0xd799ab79e5fa3c9bda775d2c25e95c28a8be384b,0,1678033000
0x886071c79833b8a38b8d776db1e2e6f3a528aa39,0x886071c79833b8a38b8d776db1e2e6f3a528aa39,5670538834638380222,1678032720
0x7082087968476923f8f3be9e030ed59782848bb9,0x7082087968476923f8f3be9e030ed59782848bb9,1909529585350000000000,1678032670
0x9822323e877fdb632281cd6875c08e19791a077a,0x9822323e877fdb632281cd6875c08e19791a077a,0,1678032474
0x8aafe04e096dc113d2bed3d11d9004a06dbfa7a6,0x8aafe04e096dc113d2bed3d11d9004a06dbfa7a6,0,1678031760
0x816c078eb44c55e269a984e0522965852ee79c6a,0x816c078eb44c55e269a984e0522965852ee79c6a,235800000000000,1678031538
0x3c9d85b9be07e0aea6d0a3205986a9d55ea99c53,0x3c9d85b9be07e0aea6d0a3205986a9d55ea99c53,7256747000000000000000,1678031538
0xefa70bd89b8a122a911da112aa646f547b0bdb82,0xefa70bd89b8a122a911da112aa646f547b0bdb82,0,1678031170
0x5a845714119fe1e3c7ca26cbbdb4271f38f9f1c0,0x5a845714119fe1e3c7ca26cbbdb4271f38f9f1c0,2643008599420000000000,1678030192
0xc48467bb5205ad35b4bdb0d485fb0c774c582bd4,0xc48467bb5205ad35b4bdb0d485fb0c774c582bd4,12254000000000000000000,1678029820
0x522eaad926c1b271e8a204c344978ebcdccfe3ce,0x522eaad926c1b271e8a204c344978ebcdccfe3ce,1000000000000000000,1678029820
0xe4028dc5b958bdaeef08149bba8b2407d7ca8ec3,0xe4028dc5b958bdaeef08149bba8b2407d7ca8ec3,0,1678029636
0xca6628a6b9b4172e6a7af50a7de968256d54411d,0xca6628a6b9b4172e6a7af50a7de968256d54411d,5555000000000000000000,1678028461
0x3be7ac0672495ddbcd3a75b2f5709546e0a44188,0x3be7ac0672495ddbcd3a75b2f5709546e0a44188,0,1678027477
0xf7f513d586c21d47bbc685cfe6ed053b432e81e3,0xf7f513d586c21d47bbc685cfe6ed053b432e81e3,11379111713990000000000,1678026725
0x557cee07243d4e188535c857f20324baae270e3e,0x557cee07243d4e188535c857f20324baae270e3e,0,1678026325
0xcea47ee7e97815fb6d98372a6c6e2114705f6ff1,0xcea47ee7e97815fb6d98372a6c6e2114705f6ff1,8555023788819089602758,1678024872
0x7e8eea12d814479ec795b3c9120849dd05ff4329,0x7e8eea12d814479ec795b3c9120849dd05ff4329,0,1678023558
0xcae9e1ca500f4652335949cb45f1f72d32288499,0xcae9e1ca500f4652335949cb45f1f72d32288499,4750000000000000000000,1678022670
0xac11cd0caa9dbe17dd7b26f6ade3a8d7dbbcfa38,0xac11cd0caa9dbe17dd7b26f6ade3a8d7dbbcfa38,4750000000000000000000,1678022670
0x8fe5009cf4662292010b0271f76aa4f31a103e06,0x8fe5009cf4662292010b0271f76aa4f31a103e06,54381788154857462598299,1678022548
0xb9ed62c20d93848bbdeaf7476a647e768dd1f07c,0xb9ed62c20d93848bbdeaf7476a647e768dd1f07c,0,1678022254
0x6f741d0b8a7a958d4c00e1b6971ca431b06862ca,0x6f741d0b8a7a958d4c00e1b6971ca431b06862ca,50000000000000000000000,1678020365
0x3979843a889b07f78e2080d0e9e15992957095ff,0x3979843a889b07f78e2080d0e9e15992957095ff,4278113092569,1678017167
0xfa437ab5ff649d3dffc687c05e4b3c145d0e836a,0xfa437ab5ff649d3dffc687c05e4b3c145d0e836a,0,1678015613
0x43aff12dec3619ee883ec0c4c425c39d6dce774f,0x43aff12dec3619ee883ec0c4c425c39d6dce774f,2823779497440000000000,1678014027
0xf75d8e019dc57c0985fe0ffac095b01f6df8a349,0xf75d8e019dc57c0985fe0ffac095b01f6df8a349,9524353456960000000000,1678012861
0xfd5a925d64eeff33e7a992b5096ba521e8732298,0xfd5a925d64eeff33e7a992b5096ba521e8732298,3631220508380000000000,1678011060
0x02492a1aae7d8a54b4a070b5fee2bea5ca25fe9e,0x02492a1aae7d8a54b4a070b5fee2bea5ca25fe9e,0,1678011036
0xe0553bca1934fa98e80ec9753148e978e9020379,0xe0553bca1934fa98e80ec9753148e978e9020379,0,1678009689
0xfd655f2fdbf1421cd11c1542996faef5fba74963,0xfd655f2fdbf1421cd11c1542996faef5fba74963,71054957368310596872659,1678008856
0x1111111254fb6c44bac0bed2854e76f90643097d,0x1111111254fb6c44bac0bed2854e76f90643097d,0,1678008856
0xe3d90ba55f3606945be3b8ef467c831320914341,0xe3d90ba55f3606945be3b8ef467c831320914341,0,1678005218
0x14a20195391b37905551620cab107a7e9882201d,0x14a20195391b37905551620cab107a7e9882201d,0,1678003428
0xb1bfa76ec066d90d1abe3be86cce19c7d03a83bb,0xb1bfa76ec066d90d1abe3be86cce19c7d03a83bb,0,1678003046
0x9e749927d19ecaa8ba3902b9e7f8e7cea3759826,0x9e749927d19ecaa8ba3902b9e7f8e7cea3759826,0,1678003016
0xc72df83c1212d1b794ed5d259d507ecad6fcaa31,0xc72df83c1212d1b794ed5d259d507ecad6fcaa31,3961427023510000000000,1678002472
0xe252e4e26a199d98f773299347b4d8f517377c8e,0xe252e4e26a199d98f773299347b4d8f517377c8e,0,1678002078
0x86efb351b092a32d833a1ad7374d9bf0fc164aab,0x86efb351b092a32d833a1ad7374d9bf0fc164aab,0,1678000523
0x6c3c6212e34ea8f314cef0726cb9a5e368aabb54,0x6c3c6212e34ea8f314cef0726cb9a5e368aabb54,0,1678000523
0x72aa446b78ef0a8eb49747d0f7d1731141045520,0x72aa446b78ef0a8eb49747d0f7d1731141045520,199600000000000000000,1677999895
0xacd115505200df599734764637eb41c31e46163c,0xacd115505200df599734764637eb41c31e46163c,0,1677999229
0xf9598e35637351b2f1db2acf38a9a91927cc9e60,0xf9598e35637351b2f1db2acf38a9a91927cc9e60,0,1677998473
0xcdfb4db4e08fedc7f7cf6a92ed6cb08e1e8a2074,0xcdfb4db4e08fedc7f7cf6a92ed6cb08e1e8a2074,0,1677998079
0x77167780bac37df785ae3c32fd30dbbf55447053,0x77167780bac37df785ae3c32fd30dbbf55447053,0,1677998017
0x43a6321e66807ce428954560d5891d1cc7a14092,0x43a6321e66807ce428954560d5891d1cc7a14092,0,1677998005
0xf1fe9ddb037f94f7aa84069148ed8a6b7c058d8a,0xf1fe9ddb037f94f7aa84069148ed8a6b7c058d8a,1366900000000000000000,1677997889
0x413deb074884b973fb7237f1e148ae32ea4a9574,0x413deb074884b973fb7237f1e148ae32ea4a9574,0,1677997867
0x5b08865d0d2bae5240731c62bead8b46e0a2de02,0x5b08865d0d2bae5240731c62bead8b46e0a2de02,931699999990000000000,1677997843
0x29e03e024713adf31ac9fa0a9e566a477789273a,0x29e03e024713adf31ac9fa0a9e566a477789273a,0,1677997837
0xbe9f2b5df809d8127f427a97003785d6d8469afb,0xbe9f2b5df809d8127f427a97003785d6d8469afb,0,1677997823
0xf33381f732a8deef59dbfc59b7ba4ac04212c766,0xf33381f732a8deef59dbfc59b7ba4ac04212c766,1122100000000000000000,1677997821
0xcde541c422dec9307194068d16a42afa42b2a686,0xcde541c422dec9307194068d16a42afa42b2a686,1530900000000000000000,1677997807
0x2f709c6f86c5ed089c644261a3a9e1a71ae841fa,0x2f709c6f86c5ed089c644261a3a9e1a71ae841fa,1175199999990000000000,1677997795
0x06b358361947c32301280deae077a0edd4b3fb70,0x06b358361947c32301280deae077a0edd4b3fb70,26199999990000000000,1677997701
0x639c5923d360c214372e4fed3e8a0bb7e09f3401,0x639c5923d360c214372e4fed3e8a0bb7e09f3401,31199999990000000000,1677997667
0xcdfee411abdf4514deb89eea1f389b84ee039eb0,0xcdfee411abdf4514deb89eea1f389b84ee039eb0,1378199999990000000000,1677997653
0x1c99c5f816eab3fe33fd59ce93acf677ca3f6cfb,0x1c99c5f816eab3fe33fd59ce93acf677ca3f6cfb,784699999990000000000,1677997615
0x1da7157aac94bcc149f1d3fada7475675c3b2a08,0x1da7157aac94bcc149f1d3fada7475675c3b2a08,859600000000000000000,1677997581
0x3e17ba786e7f30c6874c6821cb44a03b6b404ada,0x3e17ba786e7f30c6874c6821cb44a03b6b404ada,672300000000000000000,1677997545
0x896bd214c2c7c8e647567c7c3bb4db39803b77c4,0x896bd214c2c7c8e647567c7c3bb4db39803b77c4,207800000000000000000,1677997525
0x0d694bdd821449a25e0283f57077696a78f8bee6,0x0d694bdd821449a25e0283f57077696a78f8bee6,1259199999990000000000,1677997485
0x9723a03484d7c59d77c7d4f71c7a15069e1a3649,0x9723a03484d7c59d77c7d4f71c7a15069e1a3649,823800000000000000000,1677997453
0x43a86b7fe74453a7a11ebe7cb906c10f0ea1ba70,0x43a86b7fe74453a7a11ebe7cb906c10f0ea1ba70,1278800000000000000000,1677997421
0x9ca0a6b2414b51a7b5ed506892e8b074b2471583,0x9ca0a6b2414b51a7b5ed506892e8b074b2471583,789300000000000000000,1677997382
0xdb7c3ef393991616b17ac0d6630f4aa82ad79ab5,0xdb7c3ef393991616b17ac0d6630f4aa82ad79ab5,517699999990000000000,1677997364
0x9b818fd710d2496384595455c39f88ec381e6b32,0x9b818fd710d2496384595455c39f88ec381e6b32,543900000000000000000,1677997314
0x5838847a36bb7348b97eaaf77926eb22c02aea41,0x5838847a36bb7348b97eaaf77926eb22c02aea41,899699999990000000000,1677997280
0xda72ce1c9706e952588d03fcb7c4888691fa0da8,0xda72ce1c9706e952588d03fcb7c4888691fa0da8,1131800000000000000000,1677997246
0xbdd244b529056d632a2135f2175864c01ce11579,0xbdd244b529056d632a2135f2175864c01ce11579,1148699999990000000000,1677997216
0xcc47f7763d9c5ff2db0303c19a8af2d95e957be0,0xcc47f7763d9c5ff2db0303c19a8af2d95e957be0,1449500000000000000000,1677997146
0x0296c3f31b5489e2e3e4680ef23a0edf2681628b,0x0296c3f31b5489e2e3e4680ef23a0edf2681628b,1514000000000000000000,1677997104
0x0e6ea1c7b8a91a92dc5bf318f1cb706b9228b2af,0x0e6ea1c7b8a91a92dc5bf318f1cb706b9228b2af,869100000000000000000,1677997054
0x32c6bd61ef405c65dcb368e583973b6bcf01078b,0x32c6bd61ef405c65dcb368e583973b6bcf01078b,135800000000000000000,1677997028
0x16572423a8434c4f3ae6cca5ab80969949522851,0x16572423a8434c4f3ae6cca5ab80969949522851,542900000000000000000,1677996984
0x83a18efa18780196030228a794f4174b5ecc6993,0x83a18efa18780196030228a794f4174b5ecc6993,193100000000000000000,1677996954
0xbb3f84880ea6c0980650d5a013ae06fb1db0e77d,0xbb3f84880ea6c0980650d5a013ae06fb1db0e77d,945800000000000000000,1677996894
0x58c0e8ab6e93150bee28b5b0654dd41a37d1a783,0x58c0e8ab6e93150bee28b5b0654dd41a37d1a783,486699999990000000000,1677996812
0x8b23407c118f1426bb89b2bd7cace43e68ced36e,0x8b23407c118f1426bb89b2bd7cace43e68ced36e,953000000000000000000,1677996704
0x860b0c3a2e6b3f9b4cbf6255dd7060cebcf1de11,0x860b0c3a2e6b3f9b4cbf6255dd7060cebcf1de11,1623000000000000000000,1677996668
0xfe6485e1cc0df7480495a20116842211d4ea3e28,0xfe6485e1cc0df7480495a20116842211d4ea3e28,1081900000000000000000,1677996642
0xd7a84105383dd6943ae0be06c0016feed7064c7e,0xd7a84105383dd6943ae0be06c0016feed7064c7e,770600000000000000000,1677996582
0x5645b94464be580e0884eeb1d30fd27e264e1754,0x5645b94464be580e0884eeb1d30fd27e264e1754,0,1677996558
0x4f165bdae6820af357a51114645ea2efcbaf6977,0x4f165bdae6820af357a51114645ea2efcbaf6977,724900000000000000000,1677996538
0x20520dd63cabb6c4047a4b2db69c2785e254dd08,0x20520dd63cabb6c4047a4b2db69c2785e254dd08,599199999990000000000,1677996520
0xff12b5d48496a1c814cfadab10440283b73c0a46,0xff12b5d48496a1c814cfadab10440283b73c0a46,2119400000000000000000,1677996492
0x00d1512c3b577c477d97bc5e9aabb171957672c1,0x00d1512c3b577c477d97bc5e9aabb171957672c1,1304500000000000000000,1677996468
0xda767ebd9121b2184a712bfa49fe948651527b34,0xda767ebd9121b2184a712bfa49fe948651527b34,1027000000000000000000,1677996426
0x86dbdb9ea28e61ed0fd968c331a0da9eb1002efa,0x86dbdb9ea28e61ed0fd968c331a0da9eb1002efa,904800000000000000000,1677996410
0x0588fbb5224ec29259b34904d23218f782cc1dcd,0x0588fbb5224ec29259b34904d23218f782cc1dcd,1164400000000000000000,1677996376
0x2ecec8f7c0fa19d0478d7ce8c175af3177ad1faf,0x2ecec8f7c0fa19d0478d7ce8c175af3177ad1faf,783199999990000000000,1677996356
0x70377a0a4fd8cbcf18966546130e5f404e7d6474,0x70377a0a4fd8cbcf18966546130e5f404e7d6474,0,1677995358
0xad997d01ad8bc905fd48c9336c3662d05e55e3ba,0xad997d01ad8bc905fd48c9336c3662d05e55e3ba,0,1677995172
0xeae95b6663ac5d6f6102117cf820797ceb31dd52,0xeae95b6663ac5d6f6102117cf820797ceb31dd52,0,1677994514
0x7f7d2201375cfe96966574a785f5ff4a048d3bfd,0x7f7d2201375cfe96966574a785f5ff4a048d3bfd,0,1677993948
0x14e1da64a3f5dc55382fc79b13533c0f16d7541b,0x14e1da64a3f5dc55382fc79b13533c0f16d7541b,151196511084739820429050,1677992456
0x0435db26797df451430ab6dba3df71d720afb8ed,0x0435db26797df451430ab6dba3df71d720afb8ed,0,1677992192
0xf2afe84c93936157cc0184c713bd4f5815979d00,0xf2afe84c93936157cc0184c713bd4f5815979d00,0,1677990844
0x962d1f5083af83445d8b0e39d6f4cd3f51dde9fb,0x962d1f5083af83445d8b0e39d6f4cd3f51dde9fb,0,1677989940
0xf24a9c7b7b80bc91d538fc3d3fab259a7b46efe8,0xf24a9c7b7b80bc91d538fc3d3fab259a7b46efe8,1672115850648593497703,1677989448
0xde8ea63d828e022309ceef457a1c391e92370ab9,0xde8ea63d828e022309ceef457a1c391e92370ab9,19202691150600000000000,1677987055
0x4d61a1501fbd12641cbb2115d160da694e68895a,0x4d61a1501fbd12641cbb2115d160da694e68895a,1818600000000000000000,1677986289
0xa733fcdefd40a288bd33c843cba4c6b12d8e05ad,0xa733fcdefd40a288bd33c843cba4c6b12d8e05ad,0,1677986209
0xa817ba540c32be47bdbfd79886ded7fa245ccc6b,0xa817ba540c32be47bdbfd79886ded7fa245ccc6b,1524500000000000000000,1677985771
0x05149e7baf31575de9d38292ddced3bf43f1932b,0x05149e7baf31575de9d38292ddced3bf43f1932b,592400000000000000000,1677985707
0xe46fe8b29aeb02f064896954c3345da4509026f7,0xe46fe8b29aeb02f064896954c3345da4509026f7,173600000000000000000,1677985673
0x3b25c773d07c59d6b008efcccfa89ec4f2ecfdd9,0x3b25c773d07c59d6b008efcccfa89ec4f2ecfdd9,960400000000000000000,1677985639
0xfd86cd02251acae450c60f3be66e019695cf4e80,0xfd86cd02251acae450c60f3be66e019695cf4e80,1677400000000000000000,1677985609
0x9079689af96efee8c49839e531cd292caacab4e6,0x9079689af96efee8c49839e531cd292caacab4e6,896199999990000000000,1677985577
0xbcb7057083587eefbc32b17c3c2c5ed2002fbfb8,0xbcb7057083587eefbc32b17c3c2c5ed2002fbfb8,1448600000000000000000,1677985541
0x3215620df848586c3f522e2e77eb31aff54f0f14,0x3215620df848586c3f522e2e77eb31aff54f0f14,1101500000000000000000,1677985507
0x5e1b34c4b10e2f048a771ef106a90b9dec2ecdd3,0x5e1b34c4b10e2f048a771ef106a90b9dec2ecdd3,0,1677985075
0xedef86604594631d7c794acae1fbed5fb93500d5,0xedef86604594631d7c794acae1fbed5fb93500d5,0,1677985019
0x22e1c7761af4360af674775b935de27f21a082a1,0x22e1c7761af4360af674775b935de27f21a082a1,247900000000000000000,1677983046
0x34c5100693792947137bb37a862ff8104457c7d5,0x34c5100693792947137bb37a862ff8104457c7d5,974600000000000000000,1677982984
0xf4629e5238579d2f6d03ac7f5df0132b93685227,0xf4629e5238579d2f6d03ac7f5df0132b93685227,708900000000000000000,1677982964
0xd9e177fae95aee7d886f8414ccc81a0adc084105,0xd9e177fae95aee7d886f8414ccc81a0adc084105,893800000000000000000,1677982930
0x6cf76600bd0514c18e04a9541d0eaf3264f1951a,0x6cf76600bd0514c18e04a9541d0eaf3264f1951a,622800000000000000000,1677982896
0x061f8cf419c1b1350f082494cdcae81da140f0d6,0x061f8cf419c1b1350f082494cdcae81da140f0d6,748699999990000000000,1677982864
0xdc0fd1cb515d6d53183ec5b536ba5d144708d052,0xdc0fd1cb515d6d53183ec5b536ba5d144708d052,1047199999990000000000,1677982832
0x44b37ae0f11b6ee2ab357e3ba008a912c18f7a8b,0x44b37ae0f11b6ee2ab357e3ba008a912c18f7a8b,648400000000000000000,1677982776
0x72b6c9f49d727ed9bd8c9e46e907bfb885f1b470,0x72b6c9f49d727ed9bd8c9e46e907bfb885f1b470,1043500000000000000000,1677982758
0xb24f09586ebc71718000f15eb49ef58e4844f667,0xb24f09586ebc71718000f15eb49ef58e4844f667,34800000000000000000,1677982704
0xa40dc71a638620dcb8c064d92414219fb2f054c3,0xa40dc71a638620dcb8c064d92414219fb2f054c3,440199999990000000000,1677982704
0x59e2316ce7908a0086f2a38bcdd5c2fd054c4f37,0x59e2316ce7908a0086f2a38bcdd5c2fd054c4f37,12500000000000000000,1677982692
0x0fd13d5a340492f9554971ae7d977fec22a49e55,0x0fd13d5a340492f9554971ae7d977fec22a49e55,0,1677982688
0xa116cd96b68179bc1ea8639caaf721f40b71b409,0xa116cd96b68179bc1ea8639caaf721f40b71b409,377900000000000000000,1677982664
0x36dbe113c23d42fe5d81a5ac27d4720121b78850,0x36dbe113c23d42fe5d81a5ac27d4720121b78850,0,1677982640
0xab25a21b469d954887d330fe0c59d438ea3fbc08,0xab25a21b469d954887d330fe0c59d438ea3fbc08,1072300000000000000000,1677982566
0xf3a339747526e7a65db3b718423beeb88a67d1a3,0xf3a339747526e7a65db3b718423beeb88a67d1a3,62100000000000000000,1677982544
0x299a4e26bbe032b092b066cbbe9480c8df983aec,0x299a4e26bbe032b092b066cbbe9480c8df983aec,426199999990000000000,1677982520
0x2e7e3a28b248cc06215f6cc4382afd5885731a6f,0x2e7e3a28b248cc06215f6cc4382afd5885731a6f,1056300000000000000000,1677982498
0x1ccc059cec23909dced75ea3e2c2bb535b474e27,0x1ccc059cec23909dced75ea3e2c2bb535b474e27,86000000000000000000,1677982432
0x9128b4a10e79393c5dd33343140253e1b6cfa651,0x9128b4a10e79393c5dd33343140253e1b6cfa651,808699999990000000000,1677982412
0xb8c5d56dd1c236fadb12b93425d3fbc0fe3f1aa3,0xb8c5d56dd1c236fadb12b93425d3fbc0fe3f1aa3,625100000000000000000,1677982380
0xe014c902c242f6975d1fdd91ffa3b618bd8443c1,0xe014c902c242f6975d1fdd91ffa3b618bd8443c1,769100000000000000000,1677982292
0x14cee7352722bd868be03221cab9a19909647e9c,0x14cee7352722bd868be03221cab9a19909647e9c,259199999990000000000,1677982260
0xca41cb5ed4a2647636fe23a02f5b8a0db5fd76ef,0xca41cb5ed4a2647636fe23a02f5b8a0db5fd76ef,1230300000000000000000,1677982222
0x0ce0a00fd56e30bc8ad9c556e16ca4bebe501613,0x0ce0a00fd56e30bc8ad9c556e16ca4bebe501613,0,1677982200
0xd85c6c7fe6164613d07ecde3fd3770c3733e46f8,0xd85c6c7fe6164613d07ecde3fd3770c3733e46f8,839800000000000000000,1677982186
0x5e6fb46c58c441f477c640d6ed9ff2d418f1c3f0,0x5e6fb46c58c441f477c640d6ed9ff2d418f1c3f0,452500000000000000000,1677982166
0x122b811db263a0c4fd1c03f107a4fe2070138813,0x122b811db263a0c4fd1c03f107a4fe2070138813,267199999990000000000,1677982134
0xb9213d54be8fd76ef8638f3857604d4efb6a4a15,0xb9213d54be8fd76ef8638f3857604d4efb6a4a15,41400000000000000000,1677982106
0x73339e0d20cd70760b7d3ed1df64c5d2ff023b08,0x73339e0d20cd70760b7d3ed1df64c5d2ff023b08,426000000000000000000,1677982076
0x29d148da08c21b98400c183ca5a5bb473352a127,0x29d148da08c21b98400c183ca5a5bb473352a127,1393199999990000000000,1677982020
0x528f8f7936aaf1a6bce27727f3445a06b7abc450,0x528f8f7936aaf1a6bce27727f3445a06b7abc450,191800000000000000000,1677981984
0x4ca7284c75166dd41a8a4019ee8537329432d38b,0x4ca7284c75166dd41a8a4019ee8537329432d38b,667699999990000000000,1677981958
0x80e6e2107d6e0318cb63d101833fa9e394e5e71d,0x80e6e2107d6e0318cb63d101833fa9e394e5e71d,921400000000000000000,1677981940
0xa0d43069b37a078471db52861d01941c07b782b2,0xa0d43069b37a078471db52861d01941c07b782b2,1148000000000000000000,1677981908
0xec07c4049ea0a9a14de9c28c8461e0699ebe41c0,0xec07c4049ea0a9a14de9c28c8461e0699ebe41c0,0,1677981728
0xe6d832908de98db71a550f265fc72c39a9ec3c2e,0xe6d832908de98db71a550f265fc72c39a9ec3c2e,0,1677980988
0x7732ac062ea2728eda8a8c081c5b25304a1c4113,0x7732ac062ea2728eda8a8c081c5b25304a1c4113,16500000000000000000000,1677980448
0x0070629558e3491503bb2f7d1f6301dcf43662b4,0x0070629558e3491503bb2f7d1f6301dcf43662b4,493129216430000000000,1677980448
